Iteration,Inlet Monitor Point Temperature (°C),Outlet Monitor Point Temperature (°C),TPU Monitor Point Temperature (°C),VRM 1 Monitor Point Temperature (°C),VRM 2 Monitor Point Temperature (°C),VRM 3 Monitor Point Temperature (°C),VRM 4 Monitor Point Temperature (°C),HBM 1 Monitor Point Temperature (°C),HBM 2 Monitor Point Temperature (°C),HBM 3 Monitor Point Temperature (°C),HBM 4 Monitor Point Temperature (°C),HBM 5 Monitor Point Temperature (°C),HBM 6 Monitor Point Temperature (°C),HBM 7 Monitor Point Temperature (°C),HBM 8 Monitor Point Temperature (°C),Inlet Monitor Point Pressure (N/m2),Outlet Monitor Point Pressure (N/m2)
725,35.0,48.50336696126743,173.1701630632976,305.36316607824523,299.79675650340465,299.7119093210921,296.770772591086,148.8326283299579,148.34124911532592,154.40528945109352,154.35618394021944,150.9112448043235,149.99903458286659,158.6551108669862,158.97809088903648,35003.45164622593,12003.45164622593
726,35.0,48.49591138682031,173.16509337900177,305.3629181580696,299.79941756964166,299.709252958266,296.77206336805295,148.83344965961732,148.34972993742144,154.41492417598818,154.34411141922428,150.90258743921916,150.011391193121,158.6603332318931,158.97292288410046,35000.57879858062,12000.578798580618
727,35.0,48.50488834523204,173.16843675357646,305.34879566360183,299.79561055826144,299.7043243521955,296.7729792380925,148.83557835410835,148.34214011777615,154.41035314425156,154.35027157228146,150.90779313286637,149.997303350602,158.65899703897563,158.96601343432678,34996.088927286946,11996.088927286948
728,35.0,48.50539641188224,173.15832216128615,305.35353460734257,299.8072799005909,299.7022026623603,296.7825234979579,148.83030768173325,148.33912014217887,154.41827256260834,154.35564491934494,150.89912611356294,150.0080116662294,158.66445199708787,158.97318556934246,35009.95924502657,12009.959245026574
729,35.0,48.49346042559753,173.17749157184568,305.3526229072203,299.80856851278423,299.70133252242454,296.78056445437613,148.83225679255847,148.3437308986,154.40862619488922,154.3483926501353,150.90558178917328,150.01251288356795,158.6661375356296,158.96679728959433,34997.24378117879,11997.243781178788
730,35.0,48.49506951365197,173.15966355010147,305.3552377411518,299.796496428093,299.70789173390494,296.78859444434426,148.82571576776624,148.34006503851685,154.41201306978948,154.34957695835607,150.90118654710636,150.010910017129,158.6662917886906,158.9791838152485,34999.41297898428,11999.412978984277
731,35.0,48.49771752325286,173.17127400038532,305.36023663424197,299.7924380339421,299.71075730663256,296.7870487043565,148.83120156014638,148.33654390212556,154.40697609102557,154.35797116844026,150.90781808669396,150.01335645236674,158.65260296429074,158.97389261654305,34997.56490349847,11997.564903498469
732,35.0,48.49352174534833,173.16190907218208,305.3471397450936,299.8089745664232,299.7132503851302,296.7773942904747,148.81956709980238,148.34307024979591,154.4216095753754,154.3454253302685,150.89605577648808,150.0065448857438,158.66180610988664,158.98101792802987,35009.59053858671,12009.59053858671
733,35.0,48.50795792967802,173.1729737346363,305.35796679058103,299.7913930477349,299.6997480452323,296.7824246398437,148.8242358653546,148.34308869025338,154.4196656658441,154.35940540992618,150.89914053789076,150.00983828689064,158.65833806055525,158.96518552467714,34993.4931677079,11993.4931677079
734,35.0,48.50106665292941,173.15870925555845,305.3511221865907,299.807501574604,299.70815680089817,296.7836220558905,148.83617970993762,148.33777045739447,154.41877813880458,154.3624187162458,150.9143304096065,150.0126697089006,158.6629758804864,158.9757010192166,34996.559760018165,11996.55976001816
735,35.0,48.49511828291184,173.16467283038733,305.36197642285964,299.7993516235741,299.70108901236614,296.78046379518275,148.82749129868597,148.35021155618847,154.41814122630416,154.34985560384686,150.89659507795736,150.00498610230517,158.657044295662,158.97091306140393,35003.6069733203,12003.6069733203
736,35.0,48.504075827540895,173.17417146952863,305.36171335684224,299.7943848926472,299.7063721967104,296.7782553997276,148.83188499198167,148.34065466765395,154.4060239586068,154.36018286069174,150.9001201499407,150.0053620577232,158.65374960219282,158.97190206898134,34991.26415236677,11991.264152366773
737,35.0,48.49282275870397,173.16432897617585,305.3516200838982,299.80825403651716,299.7058279976767,296.78187511932884,148.81934944209485,148.34558840614187,154.41023347852718,154.3505486952577,150.91001878755938,149.99804866458365,158.6521298298827,158.97522900910292,35002.14498748023,12002.144987480231
738,35.0,48.501255730910735,173.15904431133228,305.35318049035203,299.8014125238553,299.6976811820008,296.7836631574601,148.82731382560976,148.35227415988868,154.42393034730787,154.35461446344442,150.8987352097219,150.0127797552316,158.66160626822398,158.9812002616657,34999.55293005753,11999.552930057529
739,35.0,48.50214519787862,173.17691940916944,305.3482219302035,299.8091363191687,299.7143498756469,296.7731014224228,148.82642322627186,148.3498136073961,154.41459868161394,154.3576805353151,150.89660277174818,150.00802984479412,158.66355396918934,158.97659880874008,34995.67999953524,11995.679999535241
740,35.0,48.50793762184754,173.17596265998412,305.3535496355391,299.7947104907372,299.7141895805714,296.77060871495786,148.8242522551967,148.3434634723024,154.40430476744262,154.35020129609813,150.91143846115432,150.0165935079335,158.65471945444102,158.9695222217768,34994.768265618484,11994.76826561848
741,35.0,48.4942353737531,173.1647430067164,305.345861942898,299.79524533916265,299.7093455347699,296.7699356838542,148.82201259437093,148.3400446789744,154.41912903496265,154.3555828689223,150.90407479892335,150.01670877727761,158.6686637221316,158.98316574192143,35000.29025486598,12000.290254865975
742,35.0,48.50081903631517,173.1674891880704,305.34504514167133,299.79059369605744,299.70777180001636,296.7844078333204,148.82739595890047,148.33741884245921,154.4123209377096,154.3614156117375,150.91339101361189,150.00965549812653,158.66357754625545,158.97746583087041,34997.35855161074,11997.358551610741
743,35.0,48.50155108556743,173.17066060139348,305.3550711339882,299.79045355388314,299.70659151048415,296.78519651663487,148.8285734806095,148.339724791719,154.41164656492268,154.35707838578608,150.9120621563638,150.01004964007723,158.66408098308574,158.97554074571445,34999.130397825254,11999.130397825253
744,35.0,48.50942512041911,173.17205560682768,305.36337097429987,299.8067783165694,299.70827766614644,296.78317729614196,148.83567104101195,148.3484231629674,154.42361398532873,154.35299873276537,150.90026143325048,150.0167120930972,158.66435226585415,158.9829694830357,34996.749547635285,11996.749547635285
745,35.0,48.50654847568545,173.17531806303214,305.35576203015677,299.79910497065316,299.7136653894264,296.76932351235257,148.83798630413,148.33636363445422,154.4099978403696,154.3516528347075,150.89845362307977,150.00723697149567,158.66281225034567,158.97220304249765,35009.40987387192,12009.40987387192
746,35.0,48.50728962813393,173.17354952349177,305.36115891697324,299.80103964216494,299.6990017139125,296.76945773088823,148.83561918795326,148.34056290136948,154.42354343626988,154.3453762965572,150.89992344363841,150.00364832302472,158.65494331746004,158.97406000121038,34992.66878863491,11992.668788634912
747,35.0,48.49082629629981,173.17114031932994,305.35332374263754,299.7948312930548,299.71460302517147,296.77068270373394,148.81918035093506,148.3473004955154,154.4114981239516,154.35273669743736,150.9094622883003,150.0095913041934,158.65789651613355,158.96829122653799,34991.93607906357,11991.936079063567
748,35.0,48.499389468089866,173.16006288609137,305.355858211269,299.79346921740193,299.69815499857515,296.7814578864842,148.82192628512996,148.34746308937005,154.4178654161344,154.3502072850989,150.89853203840298,150.00558841436683,158.66874446535,158.9641970886518,34996.867834575816,11996.867834575818
749,35.0,48.502792006931166,173.17475878250096,305.35226005105375,299.79282769260993,299.70414051014933,296.77034465831986,148.83890598288878,148.3479635538515,154.42365954997848,154.3600741318739,150.91583368205625,149.9972498744555,158.66981577814008,158.97519727597893,35001.82053801741,12001.82053801741
750,35.0,48.49238526443655,173.17776144010193,305.34645493924046,299.80910580301304,299.7138811774944,296.7772188595518,148.82615376914572,148.342649680701,154.41192929005956,154.3468339432073,150.91062336886404,150.00334267860407,158.6619385470287,158.9662422988098,35003.183529437,12003.183529437001
751,35.0,48.50353856342213,173.177183803108,305.3572874256552,299.7921661650221,299.7047610350819,296.7874908316638,148.82349898209142,148.34344238721025,154.41914034450832,154.36341643861607,150.90311020164654,150.00162148200988,158.67053078393,158.96797469910229,34997.94513494336,11997.94513494336
752,35.0,48.49159608632034,173.1691979877442,305.3618088494107,299.79394619628965,299.7107458122493,296.7693744136972,148.8301719336926,148.34773237229746,154.40589976190418,154.36331078352893,150.90443887969263,150.0133364911558,158.656668776787,158.9790771278135,35009.98555987844,12009.985559878443
753,35.0,48.49449861345292,173.17305629601378,305.35150626905926,299.8032733608089,299.7136041232382,296.7859024985752,148.82887308461426,148.34697196312771,154.40429238136562,154.3496623945567,150.89744093043606,149.99995156777982,158.65555698431658,158.97327219595317,34997.03785992386,11997.037859923861
754,35.0,48.497657652473244,173.17171108224153,305.3518406737479,299.790807466811,299.70964642728114,296.7710900814047,148.82396879608396,148.3536354270023,154.42130539753126,154.36161688487337,150.89703306659734,150.00246659221307,158.65905393624652,158.98060544430876,35004.4281333592,12004.428133359199
755,35.0,48.494201062540895,173.15895712763614,305.3630820376862,299.80374586911546,299.7127174998287,296.7797164467245,148.8345628928974,148.34798901882564,154.41167160166052,154.34512975232582,150.90692980927784,150.0126950012356,158.66460976200574,158.97359795108864,35002.75165389061,12002.751653890617
756,35.0,48.49568879343559,173.16479392040534,305.35189352791787,299.8081389899265,299.70176452179624,296.78434077031187,148.83580385313212,148.35453166012795,154.42278819227974,154.35111493122358,150.89817544404207,150.00891070000176,158.65721272911392,158.97941810004113,35006.26107726495,12006.26107726495
757,35.0,48.495874467869776,173.17592331349155,305.3606188463424,299.8060379078999,299.7000881560151,296.7707067688739,148.83565297396123,148.3505791113408,154.42219304158914,154.34643303346465,150.91119899712464,150.00282917543154,158.6573994849683,158.9818283785573,35009.524513269076,12009.524513269076
758,35.0,48.492596818751366,173.15866295626665,305.3514708595435,299.79423356006185,299.7023406191547,296.777706864515,148.82106685949628,148.3492582428008,154.40840035340156,154.34895875295706,150.91097098656172,150.00046421054236,158.65982895782614,158.97714993315753,35007.79587312891,12007.79587312891
759,35.0,48.50797273496891,173.16637922709927,305.35424548631175,299.8080851316858,299.70814343683224,296.78556037133455,148.83518442774852,148.3546044798022,154.40753166977345,154.35874451986024,150.91463268622087,150.00673907492848,158.6595613948581,158.977169175222,35005.29123948715,12005.291239487155
760,35.0,48.50703059282994,173.15999986889827,305.3627641852737,299.7927303655417,299.7134109082426,296.7844707940566,148.82930633038973,148.34358174793755,154.40725060841044,154.3512101598774,150.90888676131473,150.009527092542,158.6679384092278,158.96965835627162,35003.964969556364,12003.964969556366
761,35.0,48.49739835049074,173.1609045607318,305.34828796931447,299.80507682740017,299.6995346002537,296.77390030375363,148.83326829402154,148.34273173274784,154.41282533112133,154.34759075525898,150.90031421430365,150.00559785602147,158.65240106710226,158.9642939086065,34996.70996339352,11996.709963393518
762,35.0,48.49907040005337,173.170737268801,305.3486501711397,299.8068228993134,299.70478447226236,296.7830890857019,148.83238646727094,148.35101150505906,154.40566698720932,154.36294105853437,150.91465212452593,150.00877481600554,158.66682900521684,158.972219201438,34992.953711564136,11992.953711564134
763,35.0,48.49965638022458,173.16084095086023,305.34845587162334,299.7939484908563,299.69820742751796,296.77629195691526,148.82243665229777,148.34571309681604,154.41848421697065,154.3552345713836,150.90698695105337,150.01147345400335,158.6569645801598,158.97194266009063,34991.252720061195,11991.252720061197
764,35.0,48.50742760229303,173.17187177854416,305.3501433347095,299.7985805229537,299.71125035369477,296.7754371364163,148.8249078032861,148.35534301995295,154.40932993601706,154.3529258051365,150.90728119737892,150.00030990237326,158.66167030656135,158.97529989715935,34994.83803408403,11994.83803408403
765,35.0,48.50081269921833,173.16156789459689,305.3466641580452,299.7934854375898,299.70743333784594,296.7865024031286,148.82324578678572,148.3515715233745,154.4213842848688,154.34685132821738,150.9020060486914,150.0143811690839,158.66812052561724,158.9659829304529,34998.64562962363,11998.645629623627
766,35.0,48.4978764793755,173.16763252641175,305.35893483483375,299.7967401830506,299.7033155972625,296.77329376358426,148.83843330193287,148.35526579091953,154.4065135239221,154.35814764781563,150.90805002210848,149.99925867234575,158.66938567352472,158.97420529557536,35000.4399254726,12000.4399254726
767,35.0,48.50040033247728,173.17058637892444,305.35861405185716,299.80872826454436,299.69761180733445,296.7842840064545,148.83851696507818,148.35593830108274,154.41006024932278,154.3492221959267,150.91504726796896,150.0009826389624,158.66079768882892,158.9721074075543,35005.461671081095,12005.461671081097
768,35.0,48.499686790813286,173.1630188786095,305.3459123533914,299.7958960934923,299.69753755489694,296.7788666597353,148.83841021781788,148.34297725787985,154.4048408026772,154.3624457257036,150.90815340867633,150.0045440552258,158.66588149164286,158.98251304206258,35009.174818461135,12009.174818461132
769,35.0,48.50963876291819,173.17518780666964,305.35921262146763,299.79669248396425,299.7092408178796,296.7837044501663,148.8200358669171,148.34526321743297,154.42136232657876,154.35275944350212,150.89820344941066,150.00202223608042,158.67134798257518,158.96634386378975,34992.34640960769,11992.346409607697
770,35.0,48.4946053122192,173.16483362399904,305.36280648076814,299.809460805043,299.70037081921765,296.78085112254723,148.83762918543889,148.3538954101113,154.41210973079922,154.35312656603662,150.89770023733257,150.01649485189847,158.6646683749073,158.97006976678946,34992.140082803875,11992.140082803875
771,35.0,48.490117846346905,173.1580025105964,305.36345265448114,299.80236014474343,299.70649603940257,296.7740335865401,148.8244665562451,148.35587313070215,154.42139067563573,154.36326327718228,150.90447975384828,150.01629275621417,158.6626172385354,158.98205604073354,35001.79389446027,12001.79389446027
772,35.0,48.497526590490985,173.17224642085145,305.35758995448765,299.7908729937078,299.71503478422045,296.7834455933992,148.8362589370492,148.3520399468765,154.40793432756027,154.35406374115848,150.90182271687968,150.01567888433618,158.66946605122934,158.9659099869153,35004.907961478944,12004.907961478946
773,35.0,48.500086870476075,173.1690864077596,305.35310253349917,299.7987874490998,299.7149512436996,296.77496482915444,148.82964050814934,148.3424138638419,154.42044053215375,154.34421854867708,150.90200746779234,150.0093915098773,158.66039840444958,158.9797601993379,35006.96300760694,12006.963007606939
774,35.0,48.49207883220436,173.17633999448114,305.34524712218536,299.80066989233575,299.70093130088753,296.7704181602251,148.82033007412187,148.34151282426745,154.4053884900588,154.35341494671226,150.90521475858307,150.00024618298087,158.66900587826265,158.9686395029482,35008.71664160433,12008.716641604336
775,35.0,48.50404361339724,173.17541251611806,305.3543518779592,299.7908230702376,299.69868806072145,296.77193611598403,148.8341297296708,148.33960355518383,154.42321822181586,154.34877600414575,150.90898088629424,150.01178494016523,158.66144328135078,158.97774018103425,35009.66852484521,12009.668524845212
776,35.0,48.49139148753477,173.1657708976442,305.36142607714163,299.8019696876,299.7078981524978,296.7802776198671,148.83178504585356,148.34725231919094,154.41589466956907,154.34663672578637,150.91380034487838,150.00393323315808,158.65449062385062,158.9719128531222,34997.99603384449,11997.99603384449
777,35.0,48.4923132935589,173.17738777787983,305.3576517054882,299.80051963952144,299.7014974446541,296.7692676977916,148.8384980505885,148.35478877422935,154.42224447669463,154.35746825431713,150.90477753504857,150.0124369849547,158.65721793817812,158.9726104986211,34997.60670367055,11997.606703670552
778,35.0,48.49596773641805,173.15963282958418,305.3507290728239,299.7987934238506,299.7117447202224,296.7865764564001,148.8226688466777,148.34894572517626,154.42356986589604,154.35699439239525,150.901483676481,150.00551310657005,158.66382915126388,158.98309298676807,34992.956173533945,11992.956173533945
779,35.0,48.50657864499755,173.1661102358996,305.35559766580747,299.7977988581241,299.70003205167615,296.7701172373999,148.83430691107355,148.34389522064566,154.40926533512283,154.34626427571632,150.9149331162835,150.0079607752263,158.6648402721211,158.9643594722829,35003.69868877367,12003.698688773671
780,35.0,48.49596108552372,173.16518150049532,305.3465896116097,299.7913602206387,299.7085970350797,296.77445324953993,148.81997037126786,148.34953570040693,154.41911158671235,154.34482742610686,150.9061083109502,150.001071823187,158.6687932978742,158.96496542009928,35003.13523916882,12003.135239168816
781,35.0,48.491611945500054,173.16059693702138,305.35655632209836,299.79925488191753,299.7068957807281,296.77264442674783,148.823681909877,148.34024240484436,154.40655924364958,154.34884099246898,150.90334013880522,150.00587747757777,158.65977910169929,158.9728203975898,35007.241251917025,12007.241251917025
782,35.0,48.50574095835779,173.163190616852,305.3515831427079,299.8090658331458,299.7051668934874,296.7706210781713,148.82330976673578,148.35559413238425,154.41679458116025,154.34752807898596,150.91288196334284,150.00267052711158,158.66981674500306,158.973447771122,34991.94515989575,11991.945159895753
783,35.0,48.495631280563,173.1651376224467,305.3514716457579,299.79577739871974,299.71500692302436,296.773988985365,148.83892983400716,148.33763524766076,154.40823529565637,154.353217246393,150.90758110029478,149.99814608048877,158.66544974768925,158.97524426207457,34999.95553815651,11999.955538156506
784,35.0,48.50508642073913,173.16434186883149,305.34961713109107,299.80061080232116,299.706617954889,296.77109627062055,148.82571863416103,148.34565716786986,154.42355300017448,154.3517297599066,150.90638286601956,150.00165790285723,158.6531119063985,158.98300114118948,35001.62163859344,12001.62163859344
785,35.0,48.497421973757575,173.17489399543322,305.3597963918296,299.79676532993574,299.7074001404254,296.7735758898774,148.8211569245208,148.3452046492898,154.4053553430202,154.3614028344735,150.89738493149952,149.99891697781425,158.65838839888727,158.97857109514266,34994.8311408008,11994.831140800798
786,35.0,48.49635493380988,173.16955299032165,305.35160869266053,299.79546833612307,299.6998938510221,296.77436295858337,148.82856707350354,148.34863439729662,154.41089336889354,154.3441284643581,150.90644218859373,150.0013452063045,158.6702998986599,158.9672036082877,34993.38050812258,11993.380508122584
787,35.0,48.5076474571028,173.16010081741535,305.3477824711251,299.8079964865259,299.7102002133359,296.7882026542259,148.83389736363011,148.34285597925526,154.40719807208998,154.3527206899675,150.8974505064858,150.0047992418417,158.67107518373604,158.9760491082658,35007.19161672839,12007.191616728393
788,35.0,48.498817758274534,173.1605323661683,305.3519277351469,299.7965326227881,299.71141465073663,296.7723595537211,148.83000538446635,148.34120604991733,154.4092019941145,154.35067183053562,150.91435244427473,150.01516504495928,158.6675953105696,158.98329960903598,34991.17069844471,11991.170698444712
789,35.0,48.50894377412478,173.16675402548782,305.36495231271334,299.80895036505694,299.69986045983427,296.7695256454505,148.83710761679316,148.35182660575103,154.41484718340413,154.3564773611493,150.9029843830359,150.00013823203045,158.6681346151823,158.96713982395428,34999.41241807836,11999.412418078362
790,35.0,48.49004626087665,173.16427846095579,305.3576265784666,299.7917539955085,299.7136735018078,296.7718377686379,148.83039335055082,148.3550830545114,154.40529150529002,154.36112156279762,150.90448470328548,150.0088558277534,158.66811632416767,158.9837544996016,34992.316680026015,11992.316680026017
791,35.0,48.50133078158551,173.1644389659255,305.36364742447256,299.7924482642385,299.70954153328427,296.774601342228,148.82471619665174,148.33702525137096,154.41266010961172,154.36281923684922,150.90108944550346,150.01187747409622,158.65914486784422,158.98353155654152,34999.14117522663,11999.141175226627
792,35.0,48.49869004680748,173.17570900370654,305.36000907528336,299.80687122858694,299.7068979058118,296.77403973769196,148.8325131661575,148.3438414365816,154.4218912107759,154.3611860132539,150.8988236309328,150.00790785561014,158.66948878966167,158.98145725050367,35009.59924652684,12009.599246526846
793,35.0,48.49961996846158,173.16827421007446,305.355811932757,299.79211669990866,299.6993872036311,296.76909287416163,148.8204791852509,148.34166227978668,154.41836770988644,154.36107560224593,150.90903020702555,150.0086645959578,158.67160817930406,158.96995532588076,34998.47412706911,11998.47412706911
794,35.0,48.50222914552489,173.17157993535503,305.3501026612451,299.8047330883824,299.7066486021777,296.7825790454383,148.83557941987067,148.351719994264,154.4092922830919,154.36118955224043,150.90926536011636,150.01482313050354,158.65429345072366,158.9670861872624,35007.14249835009,12007.142498350091
795,35.0,48.5018949376267,173.1614126172223,305.35826673478334,299.8058110760575,299.71137811964394,296.7751757517429,148.82492002647746,148.34753686504862,154.41970385879884,154.3558794191837,150.9135764580952,150.01395954781322,158.65732668601763,158.9640830940712,34992.34631128366,11992.346311283663
796,35.0,48.506448246892894,173.17675490611913,305.353202580684,299.80755805462366,299.71364974446556,296.77750571347246,148.82103203099504,148.3460681568821,154.40923624668778,154.35757516839226,150.91175450258277,150.0121031487438,158.65325575674265,158.97636527914534,34995.425041535236,11995.425041535238
797,35.0,48.508853273305355,173.16043277893613,305.3500700312467,299.79412627728084,299.70110725108174,296.7745050141504,148.82206623379417,148.35430880611042,154.41004311127193,154.350425247384,150.90945033122688,150.00188538862074,158.6709347071225,158.97959620367945,34998.075854813345,11998.075854813347
798,35.0,48.49462637548679,173.16594847568373,305.3569369203664,299.7902774774626,299.7070812167501,296.7748025601676,148.82574308956882,148.33984019194796,154.40819791015917,154.3525594750732,150.90430781366257,150.00413376854104,158.66975667321378,158.9727382439584,34997.99624280019,11997.996242800187
799,35.0,48.503744463751175,173.1667747065768,305.3546530579773,299.80899792428283,299.7019163005186,296.7744535700157,148.81939273640975,148.3436982078092,154.41753262339907,154.35349147270298,150.904416081509,149.998831628019,158.66968351933778,158.96550309016035,35003.4276695734,12003.427669573402
800,35.0,48.50381921527369,173.1691783673073,305.3590402889802,299.80106458927537,299.7014268929554,296.788222451072,148.82561330556433,148.35364858921835,154.40462963320408,154.34755701286102,150.89871734741598,150.00840876000981,158.65613873262842,158.98123822877025,34996.89436254751,11996.89436254751
801,35.0,48.50870951656693,173.17448198361956,305.3461553477665,299.8028900461379,299.7085445571331,296.7722804789864,148.8252259147828,148.34132587256187,154.40550460940128,154.36348648164696,150.90188808444054,150.01114588382376,158.66558720922518,158.96401032644687,35004.2753373682,12004.2753373682
802,35.0,48.493140984328484,173.16235591937487,305.34898847954423,299.79618597654184,299.69837904204877,296.7705192420499,148.82359135576178,148.343059530594,154.4229263748813,154.3502137480202,150.91192763634342,150.0123828003276,158.6553004487875,158.96763025306348,35002.78373798451,12002.783737984508
803,35.0,48.50280458059534,173.1703489632209,305.3522921681233,299.8031975571664,299.7035556597179,296.78080740935667,148.83849176341047,148.3410557634969,154.41796374174464,154.34879423601188,150.9127072073346,150.0009903480024,158.6640112001116,158.9744020096739,34997.983222905095,11997.983222905095
804,35.0,48.49858729029253,173.16069357981178,305.353408409567,299.79575671784295,299.70649382783995,296.7818483694268,148.83693668563407,148.34028476911635,154.42249887407462,154.36236630448894,150.91448525902368,150.01127162586,158.66070314789084,158.97521591215747,34998.63520255309,11998.635202553087
805,35.0,48.49157249505298,173.164812812435,305.3536543640915,299.8092822152671,299.70259576605304,296.7822494091128,148.82330588750628,148.3451655879312,154.42385310177647,154.35721747665391,150.89940014449553,150.01483230168978,158.6573498720422,158.98392046246775,35002.29055399621,12002.290553996207
806,35.0,48.50038585289611,173.17124481012132,305.3626111871384,299.7962059538949,299.70688580280876,296.7719677030368,148.82564992592262,148.34409399146818,154.41978703340456,154.34917611155615,150.91171048589828,150.00125665995853,158.6644350097849,158.98038384533675,34991.40084380289,11991.400843802892
807,35.0,48.50426218676003,173.16359098855233,305.3577564971877,299.80248621402455,299.6976926359282,296.7764999964976,148.83717254074077,148.34274349563702,154.41904667516488,154.3501416747938,150.90490666046,150.0133019813685,158.66175188721888,158.97044820942205,35006.44813476712,12006.448134767114
808,35.0,48.50628826300171,173.17498233842872,305.3572190077178,299.80633832455885,299.71517159362566,296.7714629952465,148.8212135564954,148.34898250667584,154.40615206156326,154.35489616838882,150.90654932826354,150.00453310874997,158.65575028756416,158.97783433311585,35003.06842322227,12003.068423222272
809,35.0,48.49453761813063,173.16635962740006,305.36434303942394,299.80108429515144,299.70240885009196,296.7881066142599,148.82677837066447,148.35091602259328,154.4235272799123,154.35145821417888,150.91263168236463,150.01550078236093,158.66994660994374,158.97061601037709,35004.526849288355,12004.526849288357
810,35.0,48.50682824273024,173.16353982585457,305.36286525877085,299.80380661130073,299.70330003891644,296.7878555241236,148.82559544802984,148.3496159626908,154.40964919699843,154.35736167263772,150.89604571757837,150.00125760472625,158.65585990381433,158.9785644477658,35000.73846002165,12000.738460021648
811,35.0,48.50720120813791,173.16418006095896,305.35456836802825,299.79611624679217,299.699642808551,296.78179859763145,148.82183868110351,148.35287569655137,154.41917185528192,154.3589492408595,150.90700721213585,149.99859543773647,158.6534805175146,158.96912174285762,34992.20954221983,11992.209542219834
812,35.0,48.49461012571765,173.16710850060718,305.35075211999276,299.802695744042,299.7121881808177,296.7699086208914,148.82995130068676,148.35030993453339,154.40969606133666,154.34513015533773,150.91035321373138,150.00768633100952,158.654052113791,158.9780565110095,34998.100712265936,11998.10071226594
813,35.0,48.49149727747248,173.16230425706195,305.3634832228003,299.7998150952212,299.70156085564173,296.7873464895104,148.8342706904288,148.3414403431135,154.40477076797683,154.3597807741898,150.89652953305762,150.0042567022802,158.6578018624104,158.98026216801273,34998.10747165697,11998.107471656971
814,35.0,48.49874658495204,173.1681481149223,305.3633826814479,299.8083222122756,299.71083154758577,296.7770163632058,148.8215788200075,148.34272180184124,154.4148787311402,154.35109559083506,150.9031728393645,150.00368067745478,158.66483730641338,158.97160476127294,34996.42085980086,11996.420859800864
815,35.0,48.49310630119226,173.16460147732963,305.3518847994216,299.7919906719475,299.715393990816,296.7750286786352,148.83535565729625,148.3424472238604,154.41661992185666,154.35088053943508,150.90221169702332,150.00654218917666,158.66762190586573,158.97578099694624,34990.599006498094,11990.599006498094
816,35.0,48.49054044355116,173.17502930670912,305.3513020296377,299.8032716971997,299.70868070670036,296.78862900624614,148.83355272943064,148.33922488826886,154.40666347294274,154.3472264593978,150.91313209047297,150.00160178465387,158.65578538535212,158.98292152562587,35004.74508485193,12004.74508485193
817,35.0,48.49729070937807,173.17184667866962,305.3596735668281,299.7926336712748,299.70603315403287,296.7886659223323,148.8273193951172,148.35499910620868,154.41975865382196,154.3564521715838,150.91067546007983,150.0057611920646,158.66219350376093,158.96789618595582,34992.19568916125,11992.19568916125
818,35.0,48.503030896910055,173.16051325807373,305.34623827144094,299.80154206715036,299.71468654105894,296.7815913317308,148.83006028273135,148.33603841427953,154.41685713343844,154.36324856936793,150.901868195093,150.0094980417033,158.6549351126839,158.9749206168756,35002.126162660905,12002.126162660901
819,35.0,48.506354781393306,173.16937543933776,305.35494710445374,299.79346545827815,299.7018314566831,296.7795733232543,148.83623913287093,148.3392692259232,154.42163390091312,154.35110517385618,150.90629107997688,150.01201052806513,158.67164165753857,158.9740683542331,35004.064349929344,12004.064349929344
820,35.0,48.49120668749983,173.16223302739388,305.3524042973168,299.7947095425398,299.6971066300419,296.77198193584485,148.8270611943265,148.35589213303723,154.41036552727766,154.3453943833037,150.91073819509162,150.01187210828505,158.65413304069915,158.97508681980136,35002.695726458674,12002.695726458674
821,35.0,48.49032168918192,173.17299282596295,305.3518453592191,299.8072229449225,299.7119081304236,296.77390898741373,148.83463755972943,148.35581759339632,154.41273880196206,154.35755737787338,150.89868020371406,150.0013611637828,158.65670066957438,158.96643646558994,35009.18284503956,12009.182845039559
822,35.0,48.50274171259618,173.16760032568257,305.36363843330406,299.80696964400187,299.703404733064,296.78861856982434,148.83105172765022,148.3544540476473,154.40632905461558,154.36203431579798,150.91289198502855,150.00431582958439,158.66716514256385,158.96524693079834,34992.065963101704,11992.065963101702
823,35.0,48.49245745319985,173.17581375574045,305.35149494269865,299.795335935991,299.7047708512808,296.7777333484269,148.82866080730537,148.35158414610078,154.40765221186757,154.35311670252506,150.90130255762858,150.0167913742126,158.66553629336687,158.97131274643496,35007.3433431821,12007.343343182103
824,35.0,48.4951048674758,173.16087573877235,305.3539248999055,299.8020514759613,299.71434151798104,296.7799627899104,148.81982071947309,148.3427342252498,154.41175211062406,154.34527100441127,150.9004649630892,150.0042115427549,158.66460564376925,158.96756365241467,34990.58380469698,11990.583804696978
825,35.0,48.50410213298373,173.16038558495617,305.36296969072765,299.8084164486967,299.71351663505914,296.77307665436166,148.83299122036505,148.34536839967836,154.41488758881147,154.35660502157032,150.89871252734108,150.012642799135,158.66366281321882,158.9664885710423,35000.69833709854,12000.698337098542
826,35.0,48.49655135115141,173.16034975798306,305.35195654986467,299.80660387674374,299.71215717070965,296.77332352841876,148.82171625558678,148.34050149285258,154.41017720864153,154.36353681017658,150.91402009408506,150.00868631313148,158.66357804262233,158.9649011329368,34998.084872358784,11998.084872358786
